date,stadium,home_team,away_team,home_tries,home_penalties,home_conversions,home_drop_goals,away_tries,away_penalties,away_conversions,away_drop_goals
2009-07-11,Edmonton,Canada,United States of America,6,1,4,0,2,2,1,0
2009-07-11,Apia,Samoa,Papua New Guinea,17,0,15,0,1,0,1,0
2009-07-18,Port Moresby,Papua New Guinea,Samoa,2,0,1,0,11,0,9,0
2009-11-14,Tunis,Tunisia,Namibia,1,2,1,0,2,2,1,0
2009-11-14,Montevideo,Uruguay,United States of America,1,5,1,0,4,1,2,0
2009-11-21,Lauderhill,United States of America,Uruguay,4,1,2,0,0,2,0,0
2009-11-28,Windhoek,Namibia,Tunisia,1,5,1,0,1,0,1,1
2010-02-06,Tbilisi,Georgia,Germany,11,0,11,0,0,1,0,0
2010-02-06,Sotchi,Russia,Portugal,1,3,0,0,1,1,1,0
2010-02-13,Constanta,Romania,Germany,11,0,6,0,1,0,0,0
2010-02-13,Lisbon,Portugal,Georgia,1,1,1,0,1,2,1,1
2010-02-13,Madrid,Spain,Russia,2,2,2,0,4,4,3,0
2010-02-27,Tbilisi,Georgia,Spain,3,0,1,0,0,3,0,0
2010-02-27,Sotchi,Russia,Romania,2,3,1,0,2,3,1,0
2010-02-27,Heusenstamm,Germany,Portugal,0,0,0,0,9,2,9,0
2010-03-13,Bucharest,Romania,Georgia,1,4,1,1,1,1,1,0
2010-03-13,Sotchi,Russia,Germany,7,3,2,0,1,2,0,0
2010-03-13,Madrid,Spain,Portugal,2,1,1,0,3,4,3,0
2010-03-20,Trabzon,Georgia,Russia,5,0,4,1,1,1,0,0
2010-03-20,Heidelburg,Germany,Spain,2,1,2,0,3,0,3,0
2010-03-20,Lisbon,Portugal,Romania,0,3,0,0,2,2,2,0
2010-03-27,Bucharest,Romania,Spain,6,2,6,0,0,1,0,0
2010-05-01,Daegu,Korea,Japan,1,2,1,0,11,0,8,0
2010-05-08,Tokyo,Japan,Arabian Gulf,10,0,5,0,1,0,0,0
2010-05-15,Tokyo,Japan,Kazakhstan,15,0,13,0,1,0,1,0
2010-05-22,Tokyo,Japan,Hong Kong,14,0,12,0,1,0,0,0
2010-05-22,Kiev,Ukraine,Romania,0,1,0,0,5,0,4,0
2010-06-05,Botoani,Romania,Ukraine,9,2,5,0,1,0,1,0
2010-07-17,Buzau,Romania,Tunisia,7,3,6,0,1,2,1,0
2010-07-17,Montevideo,Uruguay,Kazakhstan,5,3,5,0,1,0,1,0
2010-11-13,Montevideo,Uruguay,Romania,2,3,1,0,2,3,1,0
2010-11-27,Bucharest,Romania,Uruguay,5,2,4,0,2,0,1,0
2010-02-06,Croke Park,Ireland,Italy,2,5,2,0,1,2,0,0
2010-02-06,Twickenham,England,Wales,3,3,3,0,2,1,2,0
2010-02-07,Murrayfield,Scotland,France,0,3,0,0,2,2,1,0
2010-02-13,Millennium Stadium,Wales,Scotland,3,4,2,0,2,2,1,2
2010-02-13,Stade de France,France,Ireland,3,2,3,2,1,1,1,0
2010-02-14,Rome,Italy,England,0,4,0,0,1,3,0,1
2010-02-26,Millennium Stadium,Wales,France,2,2,2,0,2,4,2,0
2010-02-27,Rome,Italy,Scotland,1,3,1,0,0,3,0,1
2010-02-27,Twickenham,England,Ireland,1,2,1,1,3,1,1,0
2010-03-13,Croke Park,Ireland,Wales,3,3,0,1,0,4,0,0
2010-03-13,Murrayfield,Scotland,England,0,4,0,1,0,5,0,0
2010-03-14,Stade de France,France,Italy,6,2,5,0,2,2,2,0
2010-03-20,Millennium Stadium,Wales,Italy,3,4,3,0,1,1,1,0
2010-03-20,Croke Park,Ireland,Scotland,2,2,2,0,1,5,0,1
2010-03-20,Stade de France,France,England,0,3,0,1,1,1,1,0
2010-07-10,Auckland,New Zealand,South Africa,4,2,3,0,0,4,0,0
2010-07-17,Wellington,New Zealand,South Africa,4,3,1,0,2,1,2,0
2010-07-24,Brisbane,Australia,South Africa,2,6,1,0,2,1,0,0
2010-07-31,Melbourne,Australia,New Zealand,3,3,2,0,7,2,4,0
2010-08-07,Christchurch,New Zealand,Australia,2,2,2,0,1,1,1,0
2010-08-21,Johannesburg,South Africa,New Zealand,1,5,1,0,3,4,1,0
2010-08-28,Pretoria,South Africa,Australia,5,3,5,0,4,1,4,0
2010-09-04,Bloemfontein,South Africa,Australia,3,6,3,0,5,2,5,0
2010-09-11,Sydney,Australia,New Zealand,2,4,0,0,2,3,2,0
2010-06-19,Sydney,Australia,England,2,2,2,0,2,3,1,0
2010-06-23,Napier,New Zealand Maori,England,4,3,3,0,3,3,2,0
2010-06-05,Canberra,Australia,Fiji,7,0,7,0,0,1,0,0
2010-11-27,Modena,Italy,Fiji,0,8,0,0,1,3,1,0
2010-06-12,Cape Town,South Africa,France,5,3,4,0,2,1,2,0
2010-06-26,Buenos Aires,Argentina,France,4,5,3,0,1,2,1,0
2010-06-12,New Plymouth,New Zealand,Ireland,9,1,9,0,4,0,4,0
2010-06-18,Rotorua,New Zealand Maori,Ireland,3,4,2,0,1,7,1,0
2010-06-26,Brisbane,Australia,Ireland,2,4,0,0,0,5,0,0
2010-06-19,Witbank,South Africa,Italy,4,1,3,0,1,2,1,0
2010-06-26,East London,South Africa,Italy,7,2,7,0,1,2,0,0
2010-06-12,Tucuman,Argentina,Scotland,2,2,0,0,0,6,0,2
2010-06-19,Mar del Plata,Argentina,Scotland,0,3,0,0,1,2,1,0
2010-06-05,Millennium Stadium,Wales,South Africa,3,3,2,1,3,5,2,0
2010-11-06,Lansdowne Road,Ireland,South Africa,2,3,1,0,2,3,2,0
2010-11-13,Millennium Stadium,Wales,South Africa,3,2,2,0,2,5,2,0
2010-11-20,Murrayfield,Scotland,South Africa,0,6,0,1,1,4,0,0
2010-11-27,Twickenham,England,South Africa,1,2,0,0,2,3,1,0
2010-12-04,Twickenham,Barbarians,South Africa,4,0,3,0,3,1,1,0
2010-06-19,Dunedin,New Zealand,Wales,5,3,4,0,0,2,0,1
2010-06-26,Hamilton,New Zealand,Wales,2,5,2,0,1,1,1,0
2010-10-30,Hong Kong,Australia,New Zealand,4,0,3,0,3,1,3,0
2010-11-06,Millennium Stadium,Wales,Australia,1,3,1,0,3,2,2,0
2010-11-09,Leicester,Leicester Tigers,Australia,0,5,0,0,2,3,2,1
2010-11-13,Twickenham,England,Australia,2,7,2,0,2,2,1,0
2010-11-20,Firenze,Italy,Australia,1,3,0,0,2,6,2,0
2010-10-30,Hong Kong,Australia,New Zealand,4,0,3,0,3,1,3,0
2010-11-06,Twickenham,England,New Zealand,1,3,1,0,2,4,2,0
2010-11-13,Murrayfield,Scotland,New Zealand,0,1,0,0,7,0,7,0
2010-11-20,Lansdowne Road,Ireland,New Zealand,2,2,1,0,4,4,3,0
2010-11-27,Millennium Stadium,Wales,New Zealand,1,6,1,0,5,2,3,0
2010-10-30,Tokyo,Japan,Samoa,1,1,1,0,1,2,1,0
2010-11-13,Lansdowne Road,Ireland,Samoa,2,2,2,0,1,1,1,0
2010-11-20,Twickenham,England,Samoa,2,4,2,0,2,1,0,0
2010-11-27,Aberdeen,Scotland,Samoa,1,3,1,1,1,3,1,0
2010-11-13,Verona,Italy,Argentina,1,3,1,0,1,5,1,0
2010-11-20,Montpellier,France,Argentina,0,4,0,1,0,3,0,0
2010-11-28,Lansdowne Road,Ireland,Argentina,2,5,2,0,0,3,0,0
2010-02-27,Twickenham,England,Ireland,1,2,1,1,3,1,1,0
2010-03-13,Murrayfield,Scotland,England,0,4,0,1,0,5,0,0
2010-03-20,Croke Park,Ireland,Scotland,2,2,2,0,1,5,0,1
2010-03-14,Stade de France,France,Italy,6,2,5,0,2,2,2,0
2010-06-19,Sydney,Australia,England,2,2,2,0,2,3,1,0
2010-11-13,Twickenham,England,Australia,2,7,2,0,2,2,1,0
2010-06-26,Brisbane,Australia,Ireland,2,4,0,0,0,5,0,0
2010-06-05,Millennium Stadium,Wales,South Africa,3,3,2,1,3,5,2,0
2010-11-13,Millennium Stadium,Wales,South Africa,3,2,2,0,2,5,2,0
2010-07-31,Melbourne,Australia,New Zealand,3,3,2,0,7,2,4,0
2010-08-07,Christchurch,New Zealand,Australia,2,2,2,0,1,1,1,0
2010-09-11,Sydney,Australia,New Zealand,2,4,0,0,2,3,2,0
2010-10-30,Hong Kong,Australia,New Zealand,4,0,3,0,3,1,3,0
2010-07-10,Auckland,New Zealand,South Africa,4,2,3,0,0,4,0,0
2010-07-17,Wellington,New Zealand,South Africa,4,3,1,0,2,1,2,0
2010-08-21,Johannesburg,South Africa,New Zealand,1,5,1,0,3,4,1,0
2010-07-24,Brisbane,Australia,South Africa,2,6,1,0,2,1,0,0
2010-08-28,Pretoria,South Africa,Australia,5,3,5,0,4,1,4,0
2010-09-04,Bloemfontein,South Africa,Australia,3,6,3,0,5,2,5,0
2010-11-06,Twickenham,England,New Zealand,1,3,1,0,2,4,2,0
2010-11-06,Millennium Stadium,Wales,Australia,1,3,1,0,3,2,2,0
2008-11-08,Moscow,Russia,Spain,5,3,4,0,2,1,1,0
2008-11-15,Madrid,Spain,Germany,1,4,1,1,1,2,0,0
2009-02-07,Heidelburg,Germany,Georgia,1,0,0,0,6,0,4,0
2009-02-07,Lisbon,Portugal,Russia,2,0,2,0,2,2,1,0
2009-02-07,Madrid,Spain,Romania,1,1,1,0,2,3,0,0
2009-02-14,Tbilisi,Georgia,Portugal,2,2,2,0,2,2,2,0
2009-02-14,Heidelburg,Germany,Romania,0,0,0,0,3,1,2,0
2009-02-21,Lisbon,Portugal,Germany,5,3,5,0,0,2,0,0
2009-02-28,Bucharest,Romania,Russia,3,0,2,0,3,3,2,0
2009-02-28,Madrid,Spain,Georgia,1,2,0,0,8,1,6,0
2009-03-14,Tbilisi,Georgia,Romania,3,3,2,0,2,3,2,0
2009-03-15,Lisbon,Portugal,Spain,2,4,1,0,1,3,1,1
2009-03-21,Bucharest,Romania,Portugal,2,3,1,0,1,5,1,0
2009-03-22,Mariupol,Georgia,Russia,5,0,2,0,2,3,1,0
2009-05-02,Hanover,Germany,Russia,0,0,0,0,7,2,6,0
2010-02-06,Tbilisi,Georgia,Germany,11,0,11,0,0,1,0,0
2010-02-06,Sotchi,Russia,Portugal,1,3,0,0,1,1,1,0
2010-02-13,Constanta,Romania,Germany,11,0,6,0,1,0,0,0
2010-02-13,Lisbon,Portugal,Georgia,1,1,1,0,1,2,1,1
2010-02-13,Madrid,Spain,Russia,2,2,2,0,4,4,3,0
2010-02-27,Tbilisi,Georgia,Spain,3,0,1,0,0,3,0,0
2010-02-27,Sotchi,Russia,Romania,2,3,1,0,2,3,1,0
2010-02-27,Heusenstamm,Germany,Portugal,0,0,0,0,9,2,9,0
2010-03-13,Bucharest,Romania,Georgia,1,4,1,1,1,1,1,0
2010-03-13,Sotchi,Russia,Germany,7,3,2,0,1,2,0,0
2010-03-13,Madrid,Spain,Portugal,2,1,1,0,3,4,3,0
2010-03-20,Trabzon,Georgia,Russia,5,0,4,1,1,1,0,0
2010-03-20,Heidelburg,Germany,Spain,2,1,2,0,3,0,3,0
2010-03-20,Lisbon,Portugal,Romania,0,3,0,0,2,2,2,0
2010-03-27,Bucharest,Romania,Spain,6,2,6,0,0,1,0,0
2010-05-01,Daegu,Korea,Japan,1,2,1,0,11,0,8,0
2010-05-08,Tokyo,Japan,Arabian Gulf,10,0,5,0,1,0,0,0
2010-05-15,Tokyo,Japan,Kazakhstan,15,0,13,0,1,0,1,0
2010-05-22,Tokyo,Japan,Hong Kong,14,0,12,0,1,0,0,0
2010-05-13,Santiago,Brazil,Uruguay,1,0,1,1,4,2,0,0
2010-05-16,Santiago,Paraguay,Uruguay,2,0,2,0,7,1,3,1
2010-05-19,Santiago,Chile,Uruguay,1,4,1,0,4,4,2,0
2010-06-05,Glendale,Canada,Uruguay,6,2,6,0,0,2,0,0
2010-06-05,Glendale,United States of America,Russia,5,2,4,0,3,1,2,0
2010-06-09,Glendale,England A,Russia,7,0,7,0,1,4,0,0
2010-06-19,Harrison,Russia,Uruguay,6,0,4,0,3,0,2,0
2010-06-11,Bucharest,Romania,Namibia,2,1,2,0,2,3,1,0
2010-06-20,Bucharest,Georgia,Namibia,1,3,1,0,2,3,1,0
2010-06-12,Lautoka,Fiji,Japan,3,1,2,0,1,1,0,0
2010-06-12,Apia,Samoa,Tonga,3,1,3,0,2,3,2,0
2010-06-19,Apia,Samoa,Japan,3,2,1,0,3,3,2,1
2010-06-19,Apia,Fiji,Tonga,5,2,5,0,5,1,5,0
2010-06-26,Apia,Japan,Tonga,2,4,2,0,2,3,2,0
2010-06-26,Apia,Samoa,Fiji,5,0,3,0,0,3,0,0
2010-11-20,Frankfurt,Germany,Poland,2,1,2,0,1,5,1,0
2010-11-27,Amsterdam,Netherlands,Germany,2,0,0,0,3,4,1,0
2010-01-23,Windhoek,Namibia,Russia,2,1,1,0,3,3,3,0
2010-11-06,Tokyo,Japan,Russia,11,0,10,0,0,1,0,0
2010-10-23,Moscow,Russia,Argentina Jaguares,2,2,2,0,6,0,5,0
2010-10-30,Moscow,Russia,Argentina Jaguares,0,2,0,0,5,1,2,0
2010-11-06,Brussels,Belgium,Canada,2,0,1,0,6,1,5,0
2010-11-13,Madrid,Spain,Canada,2,4,0,0,8,2,7,0
2010-11-20,Tbilisi,Georgia,Canada,3,1,2,0,2,1,1,0
2010-11-27,Lisbon,Portugal,Canada,2,2,2,0,3,2,1,0
2010-11-20,Coimbra,Portugal,Namibia,2,4,1,0,0,4,0,0
2010-11-27,Palma de Mallorca,Spain,Namibia,3,4,3,0,3,1,1,0
2010-11-13,Lisbon,Portugal,United States of America,1,4,0,0,3,1,2,0
2010-11-27,Tbilisi,Georgia,United States of America,1,4,1,0,1,2,0,2
2011-02-04,Millennium Stadium,Wales,England,1,4,1,0,2,4,2,0
2011-02-05,Rome,Italy,Ireland,1,2,0,0,1,1,1,1
2011-02-12,Twickenham,England,Italy,8,1,8,0,1,2,1,0
2011-02-12,Murrayfield,Scotland,Wales,0,2,0,0,2,4,1,0
2011-02-13,Lansdowne Road,Ireland,France,3,1,2,0,1,6,1,0
2011-02-26,Rome,Italy,Wales,2,2,0,0,2,3,1,1
2011-02-26,Twickenham,England,France,1,4,0,0,0,3,0,0
2011-02-27,Murrayfield,Scotland,Ireland,0,5,0,1,3,0,3,0
2011-03-12,Rome,Italy,France,1,5,1,0,2,3,1,0
2011-03-12,Millennium Stadium,Wales,Ireland,1,4,1,0,1,2,1,0
2011-03-13,Twickenham,England,Scotland,1,5,1,0,1,2,1,1
2011-03-19,Murrayfield,Scotland,Italy,2,3,1,0,1,1,0,0
2011-03-19,Lansdowne Road,Ireland,England,2,4,1,0,1,1,0,0
2011-03-19,Stade de France,France,Wales,3,3,2,0,0,3,0,0
2011-07-23,Sydney,Australia,South Africa,5,2,4,0,2,2,2,0
2011-07-30,Wellington,New Zealand,South Africa,6,2,2,0,1,0,1,0
2011-08-06,Auckland,New Zealand,Australia,3,2,3,1,2,0,2,0
2011-08-13,Durban,South Africa,Australia,0,3,0,0,1,3,0,0
2011-08-20,Port Elizabeth,South Africa,New Zealand,0,5,0,1,1,0,0,0
2011-08-27,Brisbane,Australia,New Zealand,3,2,2,0,2,2,2,0
2011-09-09,Auckland,New Zealand,Tonga,6,1,4,0,1,1,1,0
2011-09-10,Invercargill,Romania,Scotland,2,4,1,0,4,4,1,0
2011-09-10,Rotorua,Fiji,Namibia,6,3,5,0,2,2,0,3
2011-09-10,North Shore City,France,Japan,6,3,4,0,2,3,1,0
2011-09-10,Dunedin,Argentina,England,0,3,0,0,1,2,1,0
2011-09-11,North Shore City,Australia,Italy,4,2,3,0,0,2,0,0
2011-09-11,Wellington,South Africa,Wales,2,1,2,0,1,3,1,0
2011-09-14,Whangarei,Canada,Tonga,3,2,2,0,2,2,2,0
2011-09-14,Invercargill,Georgia,Scotland,0,2,0,0,0,4,0,1
2011-09-15,New Plymouth,Russia,United States of America,0,2,0,0,1,2,1,0
2011-09-16,Hamilton,New Zealand,Japan,13,0,9,0,1,0,1,0
2011-09-17,Invercargill,Argentina,Romania,6,1,5,0,1,1,0,0
2011-09-17,Wellington,Fiji,South Africa,0,1,0,0,6,3,5,0
2011-09-17,Auckland,Australia,Ireland,0,2,0,0,0,4,0,1
2011-09-18,Hamilton,Samoa,Wales,1,1,1,0,1,4,0,0
2011-09-18,Dunedin,England,Georgia,6,1,4,0,1,1,1,0
2011-09-18,Napier,Canada,France,1,2,1,2,4,5,4,1
2011-09-21,Whangarei,Japan,Tonga,3,1,0,0,3,4,2,0
2011-09-23,Wellington,Australia,United States of America,11,0,6,0,1,0,0,0
2011-09-24,Dunedin,England,Romania,10,1,7,0,0,1,0,0
2011-09-24,Auckland,New Zealand,France,5,1,3,1,2,1,2,0
2011-09-25,Auckland,Fiji,Samoa,1,0,1,0,2,4,1,1
2011-09-25,Rotorua,Ireland,Russia,9,1,7,0,2,0,1,0
2011-09-25,Wellington,Argentina,Scotland,1,2,1,0,0,2,0,2
2011-09-26,New Plymouth,Namibia,Wales,1,0,1,0,12,1,9,0
2011-09-27,Napier,Canada,Japan,3,2,1,0,2,3,2,0
2011-09-28,Palmerston North,Georgia,Romania,1,6,1,0,0,3,0,0
2011-09-30,North Shore City,Samoa,South Africa,1,0,0,0,1,2,1,0
2011-10-01,Nelson,Australia,Russia,10,0,9,0,3,0,2,1
2011-10-01,Wellington,France,Tonga,1,3,0,0,1,4,1,0
2011-10-01,Auckland,England,Scotland,1,2,1,1,0,3,0,1
2011-10-02,Palmerston North,Argentina,Georgia,3,2,2,0,1,0,1,0
2011-10-02,Wellington,New Zealand,Canada,12,1,8,0,2,1,1,0
2011-10-02,Hamilton,Fiji,Wales,0,0,0,0,9,1,9,0
2011-10-02,Dunedin,Ireland,Italy,3,5,3,0,0,2,0,0
2011-10-08,Wellington,Ireland,Wales,1,1,1,0,3,1,2,0
2011-10-08,Auckland,England,France,2,0,1,0,2,2,0,1
2011-10-09,Wellington,Australia,South Africa,1,2,0,0,0,2,0,1
2011-10-09,Auckland,New Zealand,Argentina,2,7,1,0,1,1,1,0
2011-10-15,Auckland,France,Wales,0,3,0,0,1,1,0,0
2011-10-16,Auckland,New Zealand,Australia,1,4,0,1,0,1,0,1
2011-10-21,Auckland,Australia,Wales,2,2,1,1,2,2,1,0
2011-10-23,Auckland,New Zealand,France,1,1,0,0,1,0,1,0
2011-06-04,Millennium Stadium,Wales,Barbarians,4,0,4,0,5,0,3,0
2011-07-22,Dunedin,New Zealand,Fiji,8,2,7,0,2,0,2,0
2011-07-17,Sydney,Australia,Samoa,2,3,2,0,4,2,3,0
2011-08-20,Millennium Stadium,Wales,Argentina,3,3,2,0,1,2,1,0
2011-08-13,Millennium Stadium,Wales,England,1,4,1,0,0,3,0,0
2011-08-27,Lansdowne Road,Ireland,England,0,3,0,0,2,2,2,0
2011-08-20,Lansdowne Road,Ireland,France,3,1,2,0,2,3,2,1
2011-08-06,Murrayfield,Scotland,Ireland,1,1,1,0,0,2,0,0
2011-08-13,Bordeaux,France,Ireland,1,4,1,0,0,4,0,0
2011-08-20,Murrayfield,Scotland,Italy,2,3,2,0,2,0,1,0
2011-08-13,Cesena,Italy,Japan,4,1,4,0,3,1,3,0
2011-08-06,Twickenham,England,Wales,2,1,2,2,3,0,2,0
2011-12-03,Millennium Stadium,Wales,Australia,2,2,1,0,3,1,3,0
2011-02-27,Murrayfield,Scotland,Ireland,0,5,0,1,3,0,3,0
2011-03-13,Twickenham,England,Scotland,1,5,1,0,1,2,1,1
2011-03-19,Lansdowne Road,Ireland,England,2,4,1,0,1,1,0,0
2011-03-12,Rome,Italy,France,1,5,1,0,2,3,1,0
2011-07-30,Wellington,New Zealand,South Africa,6,2,2,0,1,0,1,0
2011-08-20,Port Elizabeth,South Africa,New Zealand,0,5,0,1,1,0,0,0
2011-07-23,Sydney,Australia,South Africa,5,2,4,0,2,2,2,0
2011-08-13,Durban,South Africa,Australia,0,3,0,0,1,3,0,0
2011-08-06,Auckland,New Zealand,Australia,3,2,3,1,2,0,2,0
2011-08-27,Brisbane,Australia,New Zealand,3,2,2,0,2,2,2,0
2011-12-03,Millennium Stadium,Wales,Australia,2,2,1,0,3,1,3,0
2010-11-20,Frankfurt,Germany,Poland,2,1,2,0,1,5,1,0
2010-11-27,Amsterdam,Netherlands,Germany,2,0,0,0,3,4,1,0
2011-02-05,Tbilisi,Georgia,Ukraine,10,0,6,0,0,1,0,0
2011-02-05,Lisbon,Portugal,Romania,3,1,3,0,2,1,2,0
2011-02-05,Madrid,Spain,Russia,3,1,3,0,3,3,2,0
2011-02-12,Tbilisi,Georgia,Spain,9,1,6,0,0,0,0,0
2011-02-12,Sotchi,Russia,Portugal,2,3,0,0,2,3,1,0
2011-02-26,Bucharest,Romania,Russia,3,4,3,0,0,1,0,0
2011-02-26,Lisbon,Portugal,Georgia,0,4,0,0,1,2,1,0
2011-02-26,Madrid,Spain,Ukraine,5,0,5,0,2,1,0,0
2011-03-12,Tbilisi,Georgia,Romania,2,2,1,0,1,2,0,0
2011-03-12,Odessa,Ukraine,Russia,1,0,0,0,6,1,4,0
2011-03-12,Madrid,Spain,Portugal,1,6,1,0,1,1,1,0
2011-03-19,Sotchi,Russia,Georgia,0,3,0,0,2,1,1,0
2011-03-19,Lisbon,Portugal,Ukraine,7,1,4,0,3,1,3,0
2011-03-19,Bucharest,Romania,Spain,9,1,8,0,1,1,0,0
2011-08-20,Kiev,Ukraine,Romania,1,3,1,0,6,1,4,0
2012-02-04,Bucharest,Romania,Portugal,2,1,1,0,1,0,1,0
2012-02-11,Lisbon,Portugal,Russia,4,1,3,1,3,4,3,0
2012-02-11,Madrid,Spain,Georgia,3,2,2,0,3,1,0,0
2012-02-25,Alushta,Ukraine,Spain,0,2,0,0,5,2,5,0
2012-02-25,Tbilisi,Georgia,Portugal,4,2,3,0,1,0,1,0
2012-02-25,Sotchi,Russia,Romania,0,0,0,0,4,1,1,0
2012-03-10,Coimbra,Portugal,Spain,2,3,2,0,1,4,0,0
2012-03-10,Bucharest,Romania,Georgia,1,2,1,0,1,4,1,0
2012-03-17,Tbilisi,Georgia,Russia,6,2,5,0,0,0,0,0
2012-03-17,Odessa,Ukraine,Portugal,4,3,3,0,3,4,3,0
2012-03-17,Madrid,Spain,Romania,1,1,1,1,0,4,0,0
2012-03-31,Bucharest,Romania,Ukraine,11,0,8,0,0,0,0,0
2012-05-19,Moscow,Russia,Spain,4,5,3,0,4,3,4,0
2012-06-09,Tbilisi,Georgia,Ukraine,5,0,4,0,0,1,0,0
2011-04-30,Hong Kong,Hong Kong,Japan,3,1,2,0,7,0,5,0
2011-05-07,Bangkok,Japan,Kazakhstan,9,0,8,0,0,0,0,0
2011-05-13,Dubai,United Arab Emirates,Japan,0,0,0,0,17,0,13,0
2011-05-21,Colombo,Sri Lanka,Japan,1,1,1,1,14,0,10,0
2011-05-22,Cataratas,Argentina,Chile,9,0,8,0,0,2,0,0
2011-05-25,Posadas,Argentina,Uruguay,11,0,10,0,2,0,2,0
2011-06-04,Northampton,Italy A,Canada,0,4,0,0,3,2,1,1
2011-06-04,Northampton,England Saxons,United States of America,13,0,11,0,1,1,0,0
2011-06-08,Esher,Tonga,United States of America,5,3,5,0,1,2,1,0
2011-06-08,Esher,Canada,Russia,5,1,3,0,2,2,1,0
2011-06-12,Gloucester,England Saxons,Tonga,5,2,5,0,2,0,2,0
2011-06-12,Gloucester,Italy A,Russia,2,4,1,0,1,4,1,0
2011-06-18,Worcester,Russia,United States of America,3,2,2,0,4,2,3,0
2011-06-18,Worcester,Italy A,Tonga,3,2,3,0,2,2,1,0
2011-06-18,Worcester,England Saxons,Canada,5,2,3,0,0,1,0,1
2011-06-10,Bucharest,Romania,Namibia,1,2,1,0,1,2,0,0
2011-06-10,Bucharest,Argentina Jaguares,Portugal,3,0,3,0,2,5,0,0
2011-06-15,Bucharest,Namibia,Portugal,2,5,2,0,2,3,2,0
2011-06-19,Bucharest,Georgia,Namibia,2,3,2,0,2,2,1,0
2011-06-19,Bucharest,Romania,Argentina Jaguares,1,2,1,0,4,2,4,1
2011-07-02,Lautoka,Fiji,Tonga,2,3,1,0,5,4,4,0
2011-07-02,Tokyo,Japan,Samoa,2,1,1,0,4,2,4,0
2011-07-09,Suva,Japan,Tonga,4,0,4,0,3,2,3,0
2011-07-09,Suva,Fiji,Samoa,5,1,4,0,2,2,1,0
2011-07-13,Lautoka,Samoa,Tonga,1,4,1,0,2,5,2,0
2011-07-13,Lautoka,Fiji,Japan,2,1,0,0,4,0,2,0
2011-06-15,Bucharest,Argentina Jaguares,Georgia,1,2,1,0,1,3,0,0
2012-06-08,Bucharest,Romania,Uruguay,2,5,2,0,0,2,0,1
2012-06-08,Bucharest,Emerging Italy,Russia,5,0,4,0,3,0,1,0
2012-06-08,Bucharest,Argentina Jaguares,Portugal,5,2,5,0,0,3,0,0
2012-06-12,Bucharest,Emerging Italy,Portugal,3,3,2,0,2,3,1,0
2012-06-12,Bucharest,Romania,Argentina Jaguares,2,3,2,0,2,3,1,0
2012-06-12,Bucharest,Russia,Uruguay,3,0,2,0,1,2,1,0
2012-06-17,Bucharest,Argentina Jaguares,Russia,3,4,3,0,0,3,0,0
2012-06-17,Bucharest,Portugal,Uruguay,1,0,1,0,4,3,3,0
2012-06-17,Bucharest,Romania,Emerging Italy,2,1,2,0,1,2,1,0
2011-08-13,Glendale,United States of America,Canada,1,0,1,0,3,2,3,0
2011-08-13,Lautoka,Fiji,Tonga,3,2,3,0,2,0,1,0
2011-08-19,Lautoka,Fiji,Tonga,2,2,2,0,3,5,1,0
2011-08-06,Toronto,Canada,United States of America,3,3,2,0,3,1,2,0
2011-08-21,Tokyo,Japan,United States of America,3,1,1,0,2,0,2,0
2011-11-13,Caldas da Rainha,Portugal,Uruguay,0,3,0,0,1,2,1,1
2011-11-19,Madrid,Spain,Uruguay,1,3,1,0,1,2,1,0
2012-02-04,Stade de France,France,Italy,4,2,2,0,0,3,0,1
2012-02-04,Murrayfield,Scotland,England,0,2,0,0,1,2,1,0
2012-02-05,Lansdowne Road,Ireland,Wales,2,3,1,0,3,2,1,0
2012-02-11,Rome,Italy,England,2,1,1,0,1,4,1,0
2012-02-12,Millennium Stadium,Wales,Scotland,3,2,3,0,1,2,1,0
2012-02-25,Lansdowne Road,Ireland,Italy,5,3,4,0,1,1,1,0
2012-02-25,Twickenham,England,Wales,0,4,0,0,1,4,1,0
2012-02-26,Murrayfield,Scotland,France,2,1,2,0,2,2,2,1
2012-03-04,Stade de France,France,Ireland,1,4,0,0,2,1,2,0
2012-03-10,Millennium Stadium,Wales,Italy,2,4,1,0,0,1,0,0
2012-03-10,Lansdowne Road,Ireland,Scotland,4,2,3,0,1,3,0,0
2012-03-11,Stade de France,France,England,1,5,1,0,3,1,3,0
2012-03-17,Rome,Italy,Scotland,1,1,1,1,0,2,0,0
2012-03-17,Millennium Stadium,Wales,France,1,3,1,0,0,3,0,0
2012-07-04,Antananarive,Namibia,Senegal,2,1,2,1,0,4,0,2
2012-07-08,Antananarive,Madagascar,Namibia,8,1,7,0,8,1,4,1
2012-08-18,Sydney,Australia,New Zealand,1,4,1,0,2,5,1,0
2012-08-18,Cape Town,South Africa,Argentina,3,2,3,0,0,2,0,0
2012-08-25,Auckland,New Zealand,Australia,1,5,1,0,0,0,0,0
2012-08-25,Mendoza,Argentina,South Africa,1,3,1,0,1,3,1,0
2012-09-08,Wellington,New Zealand,Argentina,2,3,1,0,1,0,0,0
2012-09-08,Perth,Australia,South Africa,2,4,2,0,1,4,1,0
2012-09-15,Dunedin,New Zealand,South Africa,2,3,1,0,1,2,0,0
2012-09-15,Gold Coast,Australia,Argentina,2,3,2,0,2,3,0,0
2012-09-29,Pretoria,South Africa,Australia,5,0,3,0,1,1,0,0
